,Unnamed: 0,Naam,Aanbevolen door,Aantal stemmen,Procentueel,District,Verkiezingdatum,Type,Omvang electoraat,Aantal stembriefjes,Aantal stemmen geldig,Aantal stemmen blanco,Aantal zetels,Kiesdrempel,Opkomst,margin
6398,6398,jhr.mr. A.F. de Savornin Lohman,VA(Ka/AR),2582.0,61.67%,Goes,14/06/1901,algemeen,5532,4234,4187.0,47,1.0,2094,4187.0,0.23334129448292334
6399,6399,G.A. Vorsterman van Oyen,Lib(VL),1605.0,38.33%,Goes,14/06/1901,algemeen,5532,4234,4187.0,47,1.0,2094,4187.0,-0.23334129448292334
6400,6400,P.F. Fruijtier,Ka,1689.0,35.37%,Hontenisse,14/06/1901,algemeen,5814,4835,4775.0,60,1.0,2388,4775.0,0.02575916230366492
6401,6401,mr. J.G. van Deinse,Lib(VL),1566.0,32.80%,Hontenisse,14/06/1901,algemeen,5814,4835,4775.0,60,1.0,2388,4775.0,-0.02575916230366492
6402,6402,mr. Th. Heemskerk,AR(VA),1520.0,31.83%,Hontenisse,14/06/1901,algemeen,5814,4835,4775.0,60,1.0,2388,4775.0,-0.03539267015706806
6403,6403,P.F. Fruijtier,Ka(AR/VA),2578.0,52.02%,Hontenisse,27/06/1901,herstemming,5814,5038,4956.0,82,1.0,2478,4956.0,0.04035512510088781
6404,6404,mr. J.G. van Deinse,Lib(VL/VD),2378.0,47.98%,Hontenisse,27/06/1901,herstemming,5814,5038,4956.0,82,1.0,2478,4956.0,-0.04035512510088781
6405,6405,mr. C. Lucasse,AR(Ka),3279.0,52.01%,Middelburg,14/06/1901,algemeen,7770,6397,6305.0,92,1.0,3153,6305.0,0.1506740681998414
6406,6406,A. Smit,Lib(VL),2329.0,36.94%,Middelburg,14/06/1901,algemeen,7770,6397,6305.0,92,1.0,3153,6305.0,-0.1506740681998414
6407,6407,J.A. Bergmeyer,SDAP,697.0,11.05%,Middelburg,14/06/1901,algemeen,7770,6397,6305.0,92,1.0,3153,6305.0,-0.40951625693893734
6408,6408,mr. P.C.J. Hennequin,VL(Lib),3067.0,60.80%,Oostburg,14/06/1901,algemeen,6578,5139,5044.0,95,1.0,2522,5044.0,0.2160983346550357
6409,6409,J.F. Heemskerk,AR(Ka/VA),1977.0,39.20%,Oostburg,14/06/1901,algemeen,6578,5139,5044.0,95,1.0,2522,5044.0,-0.2160983346550357
6410,6410,jhr.mr. J.J. Pompe van Meerdervoort,AR(Ka),2713.0,52.43%,Zierikzee,14/06/1901,algemeen,5919,5204,5175.0,29,1.0,2588,5175.0,0.0485024154589372
6411,6411,J.A. de Bruijne,Lib(VL),2462.0,47.57%,Zierikzee,14/06/1901,algemeen,5919,5204,5175.0,29,1.0,2588,5175.0,-0.0485024154589372
6412,6412,jhr.mr. J.J. Pompe van Meerdervoort,,,enige kandidaat,Zierikzee,17/06/1901,tussentijds/enkelvoudig,5919,-,,-,,-,0.0,999.0
6413,6413,jhr.mr. T.A.J. van Asch van Wijck,AR(Ka/VA),2632.0,59.91%,Amersfoort,14/06/1901,algemeen,7046,4553,4393.0,160,1.0,2197,4393.0,0.4083769633507853
6414,6414,jhr. C. Roëll,CHK,838.0,19.08%,Amersfoort,14/06/1901,algemeen,7046,4553,4393.0,160,1.0,2197,4393.0,-0.4083769633507853
6415,6415,J. Oudegeest,SDAP,431.0,9.81%,Amersfoort,14/06/1901,algemeen,7046,4553,4393.0,160,1.0,2197,4393.0,-0.501024356931482
6416,6416,dr. A.J.A. Thomas,Lib(VL),412.0,9.38%,Amersfoort,14/06/1901,algemeen,7046,4553,4393.0,160,1.0,2197,4393.0,-0.5053494195310722
6417,6417,W. Wijck,Lib(VL),80.0,1.82%,Amersfoort,14/06/1901,algemeen,7046,4553,4393.0,160,1.0,2197,4393.0,-0.5809241975870704
6418,6418,F.J.A.M. Wierdels,Ka,1944.0,36.05%,Breukelen,14/06/1901,algemeen,6710,5552,5392.0,160,1.0,2696,5392.0,0.0331973293768546
6419,6419,J.H. de Waal Malefijt,AR(VA),1765.0,32.73%,Breukelen,14/06/1901,algemeen,6710,5552,5392.0,160,1.0,2696,5392.0,-0.0331973293768546
6420,6420,mr. H.J. Doude van Troostwijk,CHK,903.0,16.75%,Breukelen,14/06/1901,algemeen,6710,5552,5392.0,160,1.0,2696,5392.0,-0.19306379821958458
6421,6421,dr. W.P. Ruijsch,Lib(VL),780.0,14.47%,Breukelen,14/06/1901,algemeen,6710,5552,5392.0,160,1.0,2696,5392.0,-0.2158753709198813
6422,6422,J.H. de Waal Malefijt,AR(VA),3111.0,56.89%,Breukelen,27/06/1901,herstemming,6710,5541,5468.0,73,1.0,2734,5468.0,0.13789319678127285
6423,6423,F.J.A.M. Wierdels,Ka,2357.0,43.11%,Breukelen,27/06/1901,herstemming,6710,5541,5468.0,73,1.0,2734,5468.0,-0.13789319678127285
6424,6424,jhr.mr. A.P.C. van Karnebeek,VL(Lib),1852.0,37.09%,Utrecht I,14/06/1901,algemeen,6426,5121,4993.0,128,1.0,2497,4993.0,0.06368916483076306
6425,6425,A.W.F. Idenburg,AR(Ka),1534.0,30.72%,Utrecht I,14/06/1901,algemeen,6426,5121,4993.0,128,1.0,2497,4993.0,-0.06368916483076306
6426,6426,mr. P.J. Troelstra,SDAP,935.0,18.73%,Utrecht I,14/06/1901,algemeen,6426,5121,4993.0,128,1.0,2497,4993.0,-0.18365711996795514
6427,6427,mr. E.A. Smidt,VD,672.0,13.46%,Utrecht I,14/06/1901,algemeen,6426,5121,4993.0,128,1.0,2497,4993.0,-0.2363308632084919
6428,6428,jhr.mr. A.P.C. van Karnebeek,VL(Lib/VD),2710.0,56.48%,Utrecht I,27/06/1901,herstemming,6426,4839,4798.0,41,1.0,2399,4798.0,0.12963734889537307
6429,6429,A.W.F. Idenburg,AR(Ka/VA),2088.0,43.52%,Utrecht I,27/06/1901,herstemming,6426,4839,4798.0,41,1.0,2399,4798.0,-0.12963734889537307
6430,6430,mr. D.A.P.N. Koolen,Ka(AR),1390.0,39.66%,Utrecht II,14/06/1901,algemeen,4527,3617,3505.0,114,1.0,1753,3503.0,0.09449043676848416
6431,6431,jhr.mr. J. Roëll,VL(Lib),1059.0,30.21%,Utrecht II,14/06/1901,algemeen,4527,3617,3505.0,114,1.0,1753,3503.0,-0.09449043676848416
6432,6432,J. Oudegeest,SDAP,903.0,25.76%,Utrecht II,14/06/1901,algemeen,4527,3617,3505.0,114,1.0,1753,3503.0,-0.1390236939765915
6433,6433,mr. E.A. Smidt,VD,151.0,4.31%,Utrecht II,14/06/1901,algemeen,4527,3617,3505.0,114,1.0,1753,3503.0,-0.35369683128746787
6434,6434,jhr.mr. J. Roëll,VL(Lib/VD),1932.0,54.92%,Utrecht II,27/06/1901,herstemming,4527,3549,3518.0,31,1.0,1759,3518.0,0.09835133598635588
6435,6435,mr. D.A.P.N. Koolen,Ka(AR/VA),1586.0,45.08%,Utrecht II,27/06/1901,herstemming,4527,3549,3518.0,31,1.0,1759,3518.0,-0.09835133598635588
6436,6436,jhr.mr. H.M.J. van Asch van Wijck,AR(Ka),3091.0,69.09%,Wijk bij Duurstede,14/06/1901,algemeen,6509,4634,4474.0,160,1.0,2237,4474.0,0.4640143048725972
6437,6437,jhr.mr. J.G. ridder van Rappard,Lib(VL),1015.0,22.69%,Wijk bij Duurstede,14/06/1901,algemeen,6509,4634,4474.0,160,1.0,2237,4474.0,-0.4640143048725972
6438,6438,J. Oudegeest,SDAP,368.0,8.23%,Wijk bij Duurstede,14/06/1901,algemeen,6509,4634,4474.0,160,1.0,2237,4474.0,-0.6086276262852034
6439,6439,mr. R. van Veen,VA(Ka/AR),2836.0,57.72%,Dokkum,14/06/1901,algemeen,5872,4963,4913.0,50,1.0,2457,4913.0,0.28821493995522085
6440,6440,mr. E. Schaafsma,Lib(VL),1420.0,28.90%,Dokkum,14/06/1901,algemeen,5872,4963,4913.0,50,1.0,2457,4913.0,-0.28821493995522085
6441,6441,G.W. Melchers,SDAP,657.0,13.37%,Dokkum,14/06/1901,algemeen,5872,4963,4913.0,50,1.0,2457,4913.0,-0.44351719926725014
6442,6442,J.P. Vergouwen,AR,2153.0,40.26%,Franeker,14/06/1901,algemeen,6226,5377,5348.0,29,1.0,2674,5348.0,0.09068810770381451
6443,6443,F. Lieftinck,Lib(VL),1668.0,31.19%,Franeker,14/06/1901,algemeen,6226,5377,5348.0,29,1.0,2674,5348.0,-0.09068810770381451
6444,6444,mr. P.J. Troelstra,SDAP,1527.0,28.55%,Franeker,14/06/1901,algemeen,6226,5377,5348.0,29,1.0,2674,5348.0,-0.11705310396409872
6445,6445,F. Lieftinck,Lib(VL/VD/SDAP),3007.0,56.32%,Franeker,27/06/1901,herstemming,6226,5359,5339.0,20,1.0,2670,5339.0,0.12642817006930138
6446,6446,J.P. Vergouwen,AR(Ka/VA),2332.0,43.68%,Franeker,27/06/1901,herstemming,6226,5359,5339.0,20,1.0,2670,5339.0,-0.12642817006930138
6447,6447,mr. J. Schokking,FCH(AR/Ka),2978.0,56.10%,Harlingen,14/06/1901,algemeen,6034,5353,5308.0,45,1.0,2654,5310.0,0.12165725047080979
6448,6448,A. Bouman,Lib(VL),2332.0,43.93%,Harlingen,14/06/1901,algemeen,6034,5353,5308.0,45,1.0,2654,5310.0,-0.12165725047080979
6449,6449,G.W. Melchers,SDAP,1705.0,36.10%,Leeuwarden,14/06/1901,algemeen,6065,4766,4723.0,43,1.0,2362,4723.0,0.05632013550709295
6450,6450,H. Pyttersen,Lib(VL),1439.0,30.47%,Leeuwarden,14/06/1901,algemeen,6065,4766,4723.0,43,1.0,2362,4723.0,-0.05632013550709295
6451,6451,mr. T. de Vries,AR(Ka),1121.0,23.73%,Leeuwarden,14/06/1901,algemeen,6065,4766,4723.0,43,1.0,2362,4723.0,-0.12365022231632437
6452,6452,mr. Z. van den Bergh,VD,458.0,9.70%,Leeuwarden,14/06/1901,algemeen,6065,4766,4723.0,43,1.0,2362,4723.0,-0.26402710141858987
6453,6453,G.W. Melchers,SDAP(VD),2371.0,52.47%,Leeuwarden,27/06/1901,herstemming,6065,4550,4519.0,31,1.0,2260,4519.0,0.049347200708121264
6454,6454,H. Pyttersen,Lib(VL/Ka/VA),2148.0,47.53%,Leeuwarden,27/06/1901,herstemming,6065,4550,4519.0,31,1.0,2260,4519.0,-0.049347200708121264
6455,6455,G.L. van der Zwaag,SDAP,1704.0,46.68%,Schoterland,14/06/1901,algemeen,5184,3725,3650.0,75,1.0,1825,3650.0,0.18958904109589042
6456,6456,mr. J. Schokking,FCH(AR/Ka),1012.0,27.73%,Schoterland,14/06/1901,algemeen,5184,3725,3650.0,75,1.0,1825,3650.0,-0.18958904109589042
6457,6457,J.P. Engelman,Lib(VL),934.0,25.59%,Schoterland,14/06/1901,algemeen,5184,3725,3650.0,75,1.0,1825,3650.0,-0.21095890410958903
6458,6458,G.L. van der Zwaag,SDAP(VD),2168.0,59.94%,Schoterland,27/06/1901,herstemming,5184,3650,3617.0,33,1.0,1809,3617.0,0.19878352225601328
6459,6459,mr. J. Schokking,FCH(AR/Ka/VA),1449.0,40.06%,Schoterland,27/06/1901,herstemming,5184,3650,3617.0,33,1.0,1809,3617.0,-0.19878352225601328
6460,6460,mr. H. Okma,AR(Ka),3076.0,62.74%,Sneek,14/06/1901,algemeen,6035,4932,4903.0,29,1.0,2452,4903.0,0.3053232714664491
6461,6461,H.P.N. Halbertsma,Lib(VL),1579.0,32.20%,Sneek,14/06/1901,algemeen,6035,4932,4903.0,29,1.0,2452,4903.0,-0.3053232714664491
6462,6462,O. Schriecke,FCH,248.0,5.06%,Sneek,14/06/1901,algemeen,6035,4932,4903.0,29,1.0,2452,4903.0,-0.5767897205792372
6463,6463,A.S. Talma,AR(Ka),3025.0,55.55%,Tietjerksteradeel,14/06/1901,algemeen,6234,5490,5446.0,44,1.0,2723,5446.0,0.3264781491002571
6464,6464,mr. P.J. Troelstra,SDAP,1247.0,22.90%,Tietjerksteradeel,14/06/1901,algemeen,6234,5490,5446.0,44,1.0,2723,5446.0,-0.3264781491002571
6465,6465,mr. H.P. de Kanter,Lib(VL),1174.0,21.56%,Tietjerksteradeel,14/06/1901,algemeen,6234,5490,5446.0,44,1.0,2723,5446.0,-0.3398824825560044
6466,6466,G.L. van der Zwaag,SDAP,1222.0,37.30%,Weststellingwerf,14/06/1901,algemeen,5228,3331,3276.0,55,1.0,1638,3276.0,0.01617826617826618
6467,6467,A.S. Talma,AR(Ka),1169.0,35.68%,Weststellingwerf,14/06/1901,algemeen,5228,3331,3276.0,55,1.0,1638,3276.0,-0.01617826617826618
6468,6468,dr. H. Blink,Lib(VL),885.0,27.01%,Weststellingwerf,14/06/1901,algemeen,5228,3331,3276.0,55,1.0,1638,3276.0,-0.10286935286935286
6469,6469,G.L. van der Zwaag,SDAP(VD),1984.0,56.22%,Weststellingwerf,27/06/1901,herstemming,5228,3567,3529.0,38,1.0,1765,3529.0,0.12439784641541513
6470,6470,A.S. Talma,AR(Ka/VA),1545.0,43.78%,Weststellingwerf,27/06/1901,herstemming,5228,3567,3529.0,38,1.0,1765,3529.0,-0.12439784641541513
6471,6471,dr. H.J.A.M. Schaepman,Ka,,enige kandidaat,Almelo,14/06/1901,algemeen/enkelvoudig,7335,-,,-,,-,0.0,999.0
6472,6472,mr. H.P. Marchant,VD(Ka),2892.0,76.03%,Deventer,14/06/1901,algemeen,6527,3860,3804.0,56,1.0,1902,3804.0,0.5205047318611987
6473,6473,P.W. van der Sleyden,VL(Lib),912.0,23.97%,Deventer,14/06/1901,algemeen,6527,3860,3804.0,56,1.0,1902,3804.0,-0.5205047318611987
6474,6474,mr. P.J.M. Aalberse,Ka(AR),4256.0,43.22%,Enschede,14/06/1901,algemeen,10639,9926,9848.0,78,1.0,4924,9848.0,0.09494313566206336
6475,6475,H.H. van Kol,SDAP,3321.0,33.72%,Enschede,14/06/1901,algemeen,10639,9926,9848.0,78,1.0,4924,9848.0,-0.09494313566206336
6476,6476,dr. E.B. Kielstra,VL(Lib),2271.0,23.06%,Enschede,14/06/1901,algemeen,10639,9926,9848.0,78,1.0,4924,9848.0,-0.2015637692932575
6477,6477,H.H. van Kol,SDAP(VD),5165.0,52.93%,Enschede,27/06/1901,herstemming,10639,9887,9758.0,129,1.0,4879,9758.0,0.0586185693789711
6478,6478,mr. P.J.M. Aalberse,Ka(AR/VA),4593.0,47.07%,Enschede,27/06/1901,herstemming,10639,9887,9758.0,129,1.0,4879,9758.0,-0.0586185693789711
6479,6479,mr. Æ. baron van Mackay 2,,2404.0,58.98%,Kampen,14/06/1901,algemeen,5637,4109,4076.0,33,1.0,2038,4076.0,0.17958783120706576
6480,6480,mr. F.O. van der Dussen,Lib(VL),1672.0,41.02%,Kampen,14/06/1901,algemeen,5637,4109,4076.0,33,1.0,2038,4076.0,-0.17958783120706576
6481,6481,J. van Alphen,AR(Ka/VA),2672.0,65.25%,Ommen,14/06/1901,algemeen,5997,4175,4095.0,80,1.0,2048,4104.0,0.30214424951267055
6482,6482,T.M. Wentholt,Lib(VL),1432.0,34.97%,Ommen,14/06/1901,algemeen,5997,4175,4095.0,80,1.0,2048,4104.0,-0.30214424951267055
6483,6483,L.F. Duymaer van Twist,AR(Ka),2545.0,58.39%,Steenwijk,14/06/1901,algemeen,5701,4457,4359.0,98,1.0,2180,4359.0,0.2296398256480844
6484,6484,J. Meesters 2,,1544.0,35.42%,Steenwijk,14/06/1901,algemeen,5701,4457,4359.0,98,1.0,2180,4359.0,-0.2296398256480844
6485,6485,W.P. Zeilmaker,VD,270.0,6.19%,Steenwijk,14/06/1901,algemeen,5701,4457,4359.0,98,1.0,2180,4359.0,-0.5219086946547373
6486,6486,A. baron van Dedem,VA(Ka/AR),2343.0,54.95%,Zwolle,14/06/1901,algemeen,5795,4487,4264.0,223,1.0,2132,4264.0,0.26665103189493433
6487,6487,J. Hoven,VD,1206.0,28.28%,Zwolle,14/06/1901,algemeen,5795,4487,4264.0,223,1.0,2132,4264.0,-0.26665103189493433
6488,6488,dr. M.W. Pijnappel,VL(Lib),435.0,10.20%,Zwolle,14/06/1901,algemeen,5795,4487,4264.0,223,1.0,2132,4264.0,-0.4474671669793621
6489,6489,mr. M. Mendels,SDAP,280.0,6.57%,Zwolle,14/06/1901,algemeen,5795,4487,4264.0,223,1.0,2132,4264.0,-0.48381801125703566
6490,6490,J. van der Molen Tz.,AR(Ka),1910.0,35.82%,Appingedam,14/06/1901,algemeen,6729,5392,5332.0,60,1.0,2666,5332.0,0.009564891222805702
6491,6491,J.H.A. Schaper,SDAP,1859.0,34.87%,Appingedam,14/06/1901,algemeen,6729,5392,5332.0,60,1.0,2666,5332.0,-0.009564891222805702
6492,6492,J. Schepel,Lib(VL),1563.0,29.31%,Appingedam,14/06/1901,algemeen,6729,5392,5332.0,60,1.0,2666,5332.0,-0.0650787696924231
6493,6493,J.H.A. Schaper,SDAP(VD),3108.0,57.41%,Appingedam,27/06/1901,herstemming,6729,5453,5414.0,39,1.0,2707,5414.0,0.14813446619874399
6494,6494,J. van der Molen Tz.,AR(Ka/VA),2306.0,42.59%,Appingedam,27/06/1901,herstemming,6729,5453,5414.0,39,1.0,2707,5414.0,-0.14813446619874399
6495,6495,mr. H.L. Drucker,VD(Lib/Ka),2481.0,47.86%,Groningen,14/06/1901,algemeen,6424,5241,5184.0,57,1.0,2592,5184.0,0.203125
6496,6496,mr. S. van Houten,VL,1428.0,27.55%,Groningen,14/06/1901,algemeen,6424,5241,5184.0,57,1.0,2592,5184.0,-0.203125
6497,6497,W.P.G. Helsdingen,SDAP,704.0,13.58%,Groningen,14/06/1901,algemeen,6424,5241,5184.0,57,1.0,2592,5184.0,-0.3427854938271605
6498,6498,mr. N. de Ridder,AR,571.0,11.01%,Groningen,14/06/1901,algemeen,6424,5241,5184.0,57,1.0,2592,5184.0,-0.36844135802469136
6499,6499,mr. H.L. Drucker,VD(SDAP),3176.0,64.63%,Groningen,27/06/1901,herstemming,6424,4944,4914.0,30,1.0,2457,4914.0,0.29263329263329263
6500,6500,mr. S. van Houten,VL,1738.0,35.37%,Groningen,27/06/1901,herstemming,6424,4944,4914.0,30,1.0,2457,4914.0,-0.29263329263329263
6501,6501,K. ter Laan,SDAP,1486.0,41.23%,Hoogezand,14/06/1901,algemeen,5410,3698,3604.0,94,1.0,1802,3604.0,0.10654827968923418
6502,6502,J.W. Rudolph,AR,1102.0,30.58%,Hoogezand,14/06/1901,algemeen,5410,3698,3604.0,94,1.0,1802,3604.0,-0.10654827968923418
6503,6503,mr. J.D. Veegens,Lib(VL),1016.0,28.19%,Hoogezand,14/06/1901,algemeen,5410,3698,3604.0,94,1.0,1802,3604.0,-0.13041065482796893
6504,6504,K. ter Laan,SDAP(VD),2333.0,60.61%,Hoogezand,27/06/1901,herstemming,5410,3882,3849.0,33,1.0,1925,3849.0,0.21226292543517797
6505,6505,J.W. Rudolph,AR(Ka/VA),1516.0,39.39%,Hoogezand,27/06/1901,herstemming,5410,3882,3849.0,33,1.0,1925,3849.0,-0.21226292543517797
6506,6506,J.H.A. Schaper,SDAP,1927.0,48.97%,Veendam,14/06/1901,algemeen,5966,4020,3935.0,85,1.0,1968,3935.0,0.17204574332909783
6507,6507,dr. D. Bos,VD(Lib),1250.0,31.77%,Veendam,14/06/1901,algemeen,5966,4020,3935.0,85,1.0,1968,3935.0,-0.17204574332909783
6508,6508,J. van der Molen Tz.,AR(Ka),758.0,19.26%,Veendam,14/06/1901,algemeen,5966,4020,3935.0,85,1.0,1968,3935.0,-0.29707750952986023
6509,6509,J.H.A. Schaper,SDAP,2110.0,53.26%,Veendam,27/06/1901,herstemming,5966,4005,3962.0,43,1.0,1981,3962.0,0.06511862695608278
6510,6510,dr. D. Bos,VD(VL/Lib/Ka/VA),1852.0,46.74%,Veendam,27/06/1901,herstemming,5966,4005,3962.0,43,1.0,1981,3962.0,-0.06511862695608278
6511,6511,dr. D. Bos,VD(Lib),1314.0,33.84%,Winschoten,14/06/1901,algemeen,6004,3950,3883.0,67,1.0,1942,3883.0,0.01545197012619109
6512,6512,H.H. van Kol,SDAP,1254.0,32.29%,Winschoten,14/06/1901,algemeen,6004,3950,3883.0,67,1.0,1942,3883.0,-0.01545197012619109
6513,6513,J.C. Wirtz,AR(Ka),697.0,17.95%,Winschoten,14/06/1901,algemeen,6004,3950,3883.0,67,1.0,1942,3883.0,-0.1588977594643317
6514,6514,B.L. Tijdens,Lib,335.0,8.63%,Winschoten,14/06/1901,algemeen,6004,3950,3883.0,67,1.0,1942,3883.0,-0.2521246458923513
6515,6515,E. Brader Bz.,,283.0,7.29%,Winschoten,14/06/1901,algemeen,6004,3950,3883.0,67,1.0,1942,3883.0,-0.2655163533350502
6516,6516,dr. D. Bos,VD(VL/Lib/Ka/VA),2495.0,54.25%,Winschoten,27/06/1901,herstemming,6004,4637,4599.0,38,1.0,2300,4599.0,0.08501848227875625
6517,6517,H.H. van Kol,SDAP,2104.0,45.75%,Winschoten,27/06/1901,herstemming,6004,4637,4599.0,38,1.0,2300,4599.0,-0.08501848227875625
6518,6518,J.C. Wirtz,AR(Ka),2157.0,45.32%,Zuidhorn,14/06/1901,algemeen,6421,4841,4760.0,81,1.0,2380,4760.0,0.05819327731092437
6519,6519,G. Zijlma,Lib(VL),1880.0,39.50%,Zuidhorn,14/06/1901,algemeen,6421,4841,4760.0,81,1.0,2380,4760.0,-0.05819327731092437
6520,6520,mr. P.J. Troelstra,SDAP,723.0,15.19%,Zuidhorn,14/06/1901,algemeen,6421,4841,4760.0,81,1.0,2380,4760.0,-0.30126050420168066
6521,6521,G. Zijlma,Lib(VL/VD/SDAP),2811.0,53.91%,Zuidhorn,27/06/1901,herstemming,6421,5277,5214.0,63,1.0,2607,5214.0,0.07825086306098965
6522,6522,J.C. Wirtz,AR(Ka/VA),2403.0,46.09%,Zuidhorn,27/06/1901,herstemming,6421,5277,5214.0,63,1.0,2607,5214.0,-0.07825086306098965
6523,6523,mr. J.J. Willinge,Lib(VL),1468.0,75.32%,Assen,14/06/1901,algemeen,6182,1987,1949.0,38,1.0,975,1949.0,0.5064135454079015
6524,6524,P. van Vliet,AR(Ka/VA),481.0,24.68%,Assen,14/06/1901,algemeen,6182,1987,1949.0,38,1.0,975,1949.0,-0.5064135454079015
6525,6525,dr. P.H. Roessingh,Lib(VL),1854.0,82.80%,Emmen,14/06/1901,algemeen,5421,2268,2239.0,29,1.0,1120,2239.0,0.6560964716391247
6526,6526,mr. Th. Heemskerk,AR(Ka),385.0,17.20%,Emmen,14/06/1901,algemeen,5421,2268,2239.0,29,1.0,1120,2239.0,-0.6560964716391247
6527,6527,mr. H. Smeenge,Lib(VL),2407.0,55.74%,Meppel,14/06/1901,algemeen,5417,4424,4318.0,106,1.0,2159,4318.0,0.1440481704492821
6528,6528,mr. H. Verkouteren,CHK(AR),1785.0,41.34%,Meppel,14/06/1901,algemeen,5417,4424,4318.0,106,1.0,2159,4318.0,-0.1440481704492821
6529,6529,F. Pomp,SDAP,126.0,2.92%,Meppel,14/06/1901,algemeen,5417,4424,4318.0,106,1.0,2159,4318.0,-0.5282538212135248
6530,6530,J.M.M.H. Merkelbach,Ka,1695.0,82.48%,Gulpen,14/06/1901,algemeen,6029,2106,2055.0,51,1.0,1028,2055.0,0.6496350364963503
6531,6531,jhr. L.H.L.J. van der Maesen de Sombreff,Ka,360.0,17.52%,Gulpen,14/06/1901,algemeen,6029,2106,2055.0,51,1.0,1028,2055.0,-0.6496350364963503
6532,6532,M. de Ras,Ka,2522.0,75.51%,Maastricht,14/06/1901,algemeen,4995,3421,3340.0,81,1.0,1670,3340.0,0.5101796407185629
6533,6533,S.P. Baart,SDAP,818.0,24.49%,Maastricht,14/06/1901,algemeen,4995,3421,3340.0,81,1.0,1670,3340.0,-0.5101796407185629
6534,6534,mr. F.J. Bolsius,Ka,,enige kandidaat,Roermond,14/06/1901,algemeen/enkelvoudig,5740,-,,-,,-,0.0,999.0
6535,6535,J. Arnoldts,Ka,2052.0,51.12%,Sittard,14/06/1901,algemeen,6704,4144,4014.0,130,1.0,2007,4014.0,0.02242152466367713
6536,6536,mr. C.C.M.H. baron van Bieberstein Rogalla Zawadsky,Ka,1962.0,48.88%,Sittard,14/06/1901,algemeen,6704,4144,4014.0,130,1.0,2007,4014.0,-0.02242152466367713
6537,6537,dr. W.H. Nolens,Ka,,enige kandidaat,Venlo,14/06/1901,algemeen/enkelvoudig,6044,-,,-,,-,0.0,999.0
6538,6538,jhr.mr. V.E.L. de Stuers,Ka,2270.0,68.75%,Weert,14/06/1901,algemeen,6104,3381,3302.0,79,1.0,1651,3302.0,0.3749242883101151
6539,6539,B.J. Hulshof,Ka,1032.0,31.25%,Weert,14/06/1901,algemeen,6104,3381,3302.0,79,1.0,1651,3302.0,-0.3749242883101151
6540,6540,W. Friesen,Ka,,enige kandidaat,Grave,20/08/1901,tussentijds/enkelvoudig,6108,-,,-,,-,0.0,999.0
6541,6541,jhr.mr. A.F.O. van Sasse van Ysselt,Ka(AR),1493.0,84.88%,Den Bosch,20/08/1901,tussentijds,4732,1782,1759.0,23,1.0,880,1759.0,0.6975554292211483
6542,6542,mr. J.A.A. Bosch,Lib,266.0,15.12%,Den Bosch,20/08/1901,tussentijds,4732,1782,1759.0,23,1.0,880,1759.0,-0.6975554292211483
6543,6543,A.L.J. van Waesberghe,,2098.0,48.03%,Tilburg,03/12/1901,tussentijds,5592,4444,4368.0,76,1.0,2184,4368.0,0.05334249084249084
6544,6544,A.H.A. Arts,,1865.0,42.70%,Tilburg,03/12/1901,tussentijds,5592,4444,4368.0,76,1.0,2184,4368.0,-0.05334249084249084
6545,6545,mr. A.L.N. baron van Sloet tot Everlo,,298.0,6.82%,Tilburg,03/12/1901,tussentijds,5592,4444,4368.0,76,1.0,2184,4368.0,-0.41208791208791207
6546,6546,J.A. Bergmeyer,,107.0,2.45%,Tilburg,03/12/1901,tussentijds,5592,4444,4368.0,76,1.0,2184,4368.0,-0.4558150183150183
6547,6547,A.H.A. Arts,,2476.0,50.79%,Tilburg,12/12/1901,herstemming,5592,4914,4875.0,39,1.0,2438,4875.0,0.015794871794871795
6548,6548,A.L.J. van Waesberghe,,2399.0,49.21%,Tilburg,12/12/1901,herstemming,5592,4914,4875.0,39,1.0,2438,4875.0,-0.015794871794871795
6549,6549,S.M. van Wijck,Ka(AR),3236.0,73.50%,Elst,20/08/1901,tussentijds,6819,4460,4403.0,57,1.0,2202,4403.0,0.46990688167158756
6550,6550,mr. W. baron van Voorst tot Voorst,Ka,1167.0,26.50%,Elst,20/08/1901,tussentijds,6819,4460,4403.0,57,1.0,2202,4403.0,-0.46990688167158756
6551,6551,mr. H.F. Hesselink van Suchtelen,Lib,1771.0,49.99%,Lochem,13/08/1901,tussentijds,7553,3605,3543.0,62,1.0,1772,3543.0,0.03415184871577759
6552,6552,W.P.G. Helsdingen,SDAP,1650.0,46.57%,Lochem,13/08/1901,tussentijds,7553,3605,3543.0,62,1.0,1772,3543.0,-0.03415184871577759
6553,6553,J.P. Vemer,Ka,122.0,3.44%,Lochem,13/08/1901,tussentijds,7553,3605,3543.0,62,1.0,1772,3543.0,-0.4654247812588202
6554,6554,W.P.G. Helsdingen,SDAP,2518.0,50.23%,Lochem,20/08/1901,herstemming,7553,5078,5013.0,65,1.0,2507,5013.0,0.004588071015360064
6555,6555,mr. H.F. Hesselink van Suchtelen,Lib,2495.0,49.77%,Lochem,20/08/1901,herstemming,7553,5078,5013.0,65,1.0,2507,5013.0,-0.004588071015360064
6556,6556,A.W.F. Idenburg,AR,2558.0,54.25%,Gouda,30/07/1901,tussentijds,6072,4747,4715.0,32,1.0,2358,4715.0,0.10816542948038176
